Time(sec),Time(hh),TGT (C),NH(%),NL(%),ALT,LAS,OAT c,Validity,WonW
172,02:52.7,305.3,59.2,36.2,2288,4,31.4,0x0000,TRUE
172,02:52.9,305.3,59.2,36.2,2288,4,31.4,0x0000,TRUE
173,02:53.0,305.3,59.2,36.2,2288,4,31.4,0x0000,TRUE
173,02:53.1,305.3,59.2,36.2,2286,0,31.3,0x0000,TRUE
173,02:53.2,305.6,59.3,36.2,2286,0,31.3,0x0000,TRUE
173,02:53.4,305.6,59.3,36.2,2286,0,31.3,0x0000,TRUE
173,02:53.5,305.3,59.3,36.3,2286,0,31.3,0x0000,TRUE
173,02:53.6,305.6,59.3,36.3,2288,4,31.4,0x0000,TRUE
173,02:53.8,305.6,59.3,36.3,2288,4,31.4,0x0000,TRUE
173,02:53.9,305.6,59.3,36.3,2288,4,31.4,0x0000,TRUE
174,02:54.0,305.6,59.3,36.3,2288,4,31.4,0x0000,TRUE
174,02:54.1,305.6,59.3,36.3,2288,5,31.3,0x0000,TRUE
174,02:54.3,305.3,59.3,36.3,2288,5,31.3,0x0000,TRUE
174,02:54.4,305.3,59.3,36.3,2288,5,31.3,0x0000,TRUE
174,02:54.5,305.3,59.3,36.3,2288,5,31.3,0x0000,TRUE
174,02:54.6,305.3,59.3,36.3,2288,5,31.4,0x0000,TRUE
174,02:54.7,305.3,59.3,36.3,2288,5,31.4,0x0000,TRUE
174,02:54.9,305.3,59.3,36.3,2288,5,31.4,0x0000,TRUE
175,02:55.0,305.3,59.3,36.3,2288,5,31.4,0x0000,TRUE
175,02:55.1,305.3,59.3,36.3,2288,4,31.3,0x0000,TRUE
175,02:55.2,305.3,59.3,36.3,2288,4,31.3,0x0000,TRUE
175,02:55.4,305,59.3,36.3,2288,4,31.3,0x0000,TRUE
175,02:55.5,305,59.3,36.3,2288,4,31.3,0x0000,TRUE
175,02:55.6,305,59.3,36.3,2288,5,31.3,0x0000,TRUE
175,02:55.7,305,59.3,36.3,2288,5,31.3,0x0000,TRUE
175,02:55.9,305,59.3,36.3,2288,5,31.3,0x0000,TRUE
176,02:56.0,305,59.3,36.3,2288,5,31.3,0x0000,TRUE
176,02:56.1,305,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.3,305,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.4,305,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.5,304.7,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.6,304.7,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.7,304.7,59.3,36.3,2290,6,31.3,0x0000,TRUE
176,02:56.9,304.7,59.3,36.3,2290,6,31.3,0x0000,TRUE
177,02:57.0,304.7,59.3,36.2,2290,6,31.3,0x0000,TRUE
177,02:57.1,304.7,59.3,36.2,2290,6,31.1,0x0000,TRUE
177,02:57.3,304.7,59.3,36.2,2290,6,31.1,0x0000,TRUE
177,02:57.4,304.7,59.3,36.2,2290,6,31.1,0x0000,TRUE
177,02:57.5,304.7,59.3,36.2,2290,6,31.1,0x0000,TRUE
177,02:57.6,304.4,59.3,36.2,2290,6,31.3,0x0000,TRUE
177,02:57.7,304.4,59.3,36.2,2290,6,31.3,0x0000,TRUE
177,02:57.9,304.4,59.3,36.2,2290,6,31.3,0x0000,TRUE
178,02:58.0,304.4,59.3,36.3,2290,6,31.3,0x0000,TRUE
178,02:58.1,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
178,02:58.2,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
178,02:58.4,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
178,02:58.5,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
178,02:58.6,304.7,59.3,36.3,2288,4,31.3,0x0000,TRUE
178,02:58.7,304.7,59.3,36.3,2288,4,31.3,0x0000,TRUE
178,02:58.9,304.7,59.3,36.3,2288,4,31.3,0x0000,TRUE
179,02:59.0,304.4,59.3,36.3,2288,4,31.3,0x0000,TRUE
179,02:59.1,304.7,59.3,36.3,2290,7,31.4,0x0000,TRUE
179,02:59.2,304.4,59.3,36.3,2290,7,31.4,0x0000,TRUE
179,02:59.4,304.4,59.3,36.3,2290,7,31.4,0x0000,TRUE
179,02:59.5,304.4,59.3,36.3,2290,7,31.4,0x0000,TRUE
179,02:59.6,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
179,02:59.7,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
179,02:59.9,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
180,03:00.0,304.4,59.3,36.3,2288,4,31.4,0x0000,TRUE
180,03:00.1,304.4,59.3,36.3,2290,6,31.4,0x0000,TRUE
180,03:00.3,304.4,59.3,36.3,2290,6,31.4,0x0000,TRUE
180,03:00.4,304.1,59.3,36.4,2290,6,31.4,0x0000,TRUE
180,03:00.5,304.1,59.3,36.4,2290,6,31.4,0x0000,TRUE
180,03:00.6,304.1,59.3,36.4,2290,6,31.3,0x0000,TRUE
180,03:00.8,304.1,59.3,36.4,2290,6,31.3,0x0000,TRUE
180,03:00.9,304.1,59.3,36.4,2290,6,31.3,0x0000,TRUE
181,03:01.0,304.1,59.3,36.4,2290,6,31.3,0x0000,TRUE
181,03:01.1,304.1,59.3,36.4,2288,4,31.4,0x0000,TRUE
181,03:01.3,304.1,59.3,36.3,2288,4,31.4,0x0000,TRUE
181,03:01.4,303.8,59.3,36.3,2288,4,31.4,0x0000,TRUE
181,03:01.5,303.8,59.3,36.3,2288,4,31.4,0x0000,TRUE
181,03:01.6,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
181,03:01.7,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
181,03:01.9,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
182,03:02.0,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
182,03:02.1,303.8,59.3,36.3,2290,6,31.4,0x0000,TRUE
182,03:02.2,303.8,59.3,36.3,2290,6,31.4,0x0000,TRUE
182,03:02.4,303.8,59.3,36.3,2290,6,31.4,0x0000,TRUE
182,03:02.5,303.8,59.3,36.3,2290,6,31.4,0x0000,TRUE
182,03:02.6,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
182,03:02.8,303.8,59.3,36.3,2290,6,31.3,0x0000,TRUE
182,03:02.9,303.5,59.3,36.3,2290,6,31.3,0x0000,TRUE
183,03:03.0,303.5,59.3,36.3,2290,6,31.3,0x0000,TRUE
183,03:03.1,303.5,59.3,36.3,2288,6,31.4,0x0000,TRUE
183,03:03.2,303.8,59.3,36.3,2288,6,31.4,0x0000,TRUE
183,03:03.4,303.8,59.3,36.3,2288,6,31.4,0x0000,TRUE
183,03:03.5,303.5,59.3,36.3,2288,6,31.4,0x0000,TRUE
183,03:03.6,303.5,59.3,36.3,2288,4,31.3,0x0000,TRUE
183,03:03.7,303.8,59.3,36.3,2288,4,31.3,0x0000,TRUE
183,03:03.9,303.8,59.3,36.3,2288,4,31.3,0x0000,TRUE
184,03:04.0,303.5,59.3,36.3,2288,4,31.3,0x0000,TRUE
184,03:04.1,303.5,59.3,36.3,2290,6,31.4,0x0000,TRUE
184,03:04.3,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
184,03:04.4,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
184,03:04.5,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
184,03:04.6,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
184,03:04.8,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
184,03:04.9,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
185,03:05.0,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
185,03:05.1,303.2,59.3,36.2,2288,6,31.1,0x0000,TRUE
185,03:05.2,303.5,59.3,36.2,2288,6,31.1,0x0000,TRUE
185,03:05.4,303.5,59.3,36.2,2288,6,31.1,0x0000,TRUE
185,03:05.5,303.5,59.3,36.2,2288,6,31.1,0x0000,TRUE
185,03:05.6,303.2,59.3,36.2,2290,5,31.3,0x0000,TRUE
185,03:05.7,303.2,59.3,36.2,2290,5,31.3,0x0000,TRUE
185,03:05.9,303.2,59.3,36.2,2290,5,31.3,0x0000,TRUE
186,03:06.0,303.2,59.3,36.2,2290,5,31.3,0x0000,TRUE
186,03:06.1,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
186,03:06.2,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
186,03:06.4,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
186,03:06.5,302.9,59.3,36.2,2290,6,31.3,0x0000,TRUE
186,03:06.6,302.9,59.3,36.2,2288,4,31.4,0x0000,TRUE
186,03:06.7,302.9,59.3,36.2,2288,4,31.4,0x0000,TRUE
186,03:06.9,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
187,03:07.0,302.9,59.3,36.2,2288,4,31.4,0x0000,TRUE
187,03:07.1,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
187,03:07.2,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
187,03:07.4,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
187,03:07.5,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
187,03:07.6,302.9,59.3,36.2,2290,8,31.3,0x0000,TRUE
187,03:07.8,302.9,59.3,36.2,2290,8,31.3,0x0000,TRUE
187,03:07.9,302.9,59.3,36.2,2290,8,31.3,0x0000,TRUE
188,03:08.0,302.9,59.3,36.2,2290,8,31.3,0x0000,TRUE
188,03:08.1,302.9,59.3,36.2,2290,6,31.4,0x0000,TRUE
188,03:08.2,302.9,59.3,36.2,2290,6,31.4,0x0000,TRUE
188,03:08.4,303.2,59.3,36.2,2290,6,31.4,0x0000,TRUE
188,03:08.5,303.2,59.3,36.2,2290,6,31.4,0x0000,TRUE
188,03:08.6,303.2,59.3,36.2,2290,7,31.4,0x0000,TRUE
188,03:08.7,302.9,59.3,36.2,2290,7,31.4,0x0000,TRUE
188,03:08.9,303.2,59.3,36.2,2290,7,31.4,0x0000,TRUE
189,03:09.0,303.2,59.3,36.2,2290,7,31.4,0x0000,TRUE
189,03:09.1,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.2,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.4,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.5,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.6,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.8,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
189,03:09.9,302.9,59.3,36.2,2290,6,31.3,0x0000,TRUE
190,03:10.0,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
190,03:10.1,302.9,59.3,36.2,2290,6,31.4,0x0000,TRUE
190,03:10.2,303.2,59.3,36.2,2290,6,31.4,0x0000,TRUE
190,03:10.4,303.2,59.3,36.2,2290,6,31.4,0x0000,TRUE
190,03:10.5,303.2,59.3,36.2,2290,6,31.4,0x0000,TRUE
190,03:10.6,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
190,03:10.7,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
190,03:10.9,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
191,03:11.0,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
191,03:11.1,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
191,03:11.3,302.9,59.3,36.2,2288,4,31.1,0x0000,TRUE
191,03:11.4,302.9,59.3,36.2,2288,4,31.1,0x0000,TRUE
191,03:11.5,302.9,59.2,36.2,2288,4,31.1,0x0000,TRUE
191,03:11.6,302.9,59.2,36.2,2290,6,31.3,0x0000,TRUE
191,03:11.8,302.9,59.2,36.2,2290,6,31.3,0x0000,TRUE
191,03:11.9,302.9,59.2,36.2,2290,6,31.3,0x0000,TRUE
192,03:12.0,302.9,59.2,36.2,2290,6,31.3,0x0000,TRUE
192,03:12.1,302.9,59.2,36.2,2288,4,31.4,0x0000,TRUE
192,03:12.2,302.9,59.2,36.2,2288,4,31.4,0x0000,TRUE
192,03:12.4,302.6,59.2,36.2,2288,4,31.4,0x0000,TRUE
192,03:12.5,302.9,59.2,36.2,2288,4,31.4,0x0000,TRUE
192,03:12.6,302.9,59.2,36.2,2288,8,31.3,0x0000,TRUE
192,03:12.7,302.9,59.2,36.2,2288,8,31.3,0x0000,TRUE
192,03:12.9,302.9,59.2,36.2,2288,8,31.3,0x0000,TRUE
193,03:13.0,302.9,59.2,36.2,2288,8,31.3,0x0000,TRUE
193,03:13.1,302.9,59.2,36.2,2286,6,31.3,0x0000,TRUE
193,03:13.2,302.9,59.2,36.2,2286,6,31.3,0x0000,TRUE
193,03:13.4,302.9,59.2,36.2,2286,6,31.3,0x0000,TRUE
193,03:13.5,302.9,59.3,36.2,2286,6,31.3,0x0000,TRUE
193,03:13.6,302.9,59.3,36.2,2288,8,31.4,0x0000,TRUE
193,03:13.7,303.2,59.2,36.2,2288,8,31.4,0x0000,TRUE
193,03:13.9,302.9,59.3,36.2,2288,8,31.4,0x0000,TRUE
194,03:14.0,302.9,59.3,36.2,2288,8,31.4,0x0000,TRUE
194,03:14.1,302.9,59.2,36.2,2288,6,31.3,0x0000,TRUE
194,03:14.2,302.9,59.3,36.2,2288,6,31.3,0x0000,TRUE
194,03:14.4,303.2,59.3,36.2,2288,6,31.3,0x0000,TRUE
194,03:14.5,302.9,59.2,36.2,2288,6,31.3,0x0000,TRUE
194,03:14.6,302.9,59.3,36.2,2288,4,31.3,0x0000,TRUE
194,03:14.7,302.9,59.3,36.2,2288,4,31.3,0x0000,TRUE
194,03:14.9,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
195,03:15.0,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
195,03:15.1,303.2,59.3,36.2,2288,1,31.3,0x0000,TRUE
195,03:15.2,303.2,59.3,36.2,2288,1,31.3,0x0000,TRUE
195,03:15.4,303.2,59.3,36.2,2288,1,31.3,0x0000,TRUE
195,03:15.5,303.2,59.3,36.2,2288,1,31.3,0x0000,TRUE
195,03:15.6,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
195,03:15.7,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
195,03:15.9,303.2,59.2,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.0,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.1,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.2,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.4,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.5,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
196,03:16.6,303.2,59.3,36.2,2288,5,31.3,0x0000,TRUE
196,03:16.8,303.2,59.3,36.2,2288,5,31.3,0x0000,TRUE
196,03:16.9,303.2,59.3,36.2,2288,5,31.3,0x0000,TRUE
197,03:17.0,303.2,59.3,36.2,2288,5,31.3,0x0000,TRUE
197,03:17.1,303.2,59.3,36.2,2288,5,31.1,0x0000,TRUE
197,03:17.2,303.2,59.2,36.2,2288,5,31.1,0x0000,TRUE
197,03:17.4,303.2,59.3,36.2,2288,5,31.1,0x0000,TRUE
197,03:17.5,303.2,59.2,36.2,2288,5,31.1,0x0000,TRUE
197,03:17.6,303.2,59.2,36.2,2288,5,31.3,0x0000,TRUE
197,03:17.8,303.2,59.3,36.2,2288,5,31.3,0x0000,TRUE
197,03:17.9,303.2,59.2,36.2,2288,5,31.3,0x0000,TRUE
198,03:18.0,303.2,59.2,36.2,2288,5,31.3,0x0000,TRUE
198,03:18.1,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
198,03:18.2,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
198,03:18.4,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
198,03:18.5,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
198,03:18.6,303.2,59.3,36.2,2290,6,31.1,0x0000,TRUE
198,03:18.8,303.2,59.3,36.2,2290,6,31.1,0x0000,TRUE
198,03:18.9,303.2,59.2,36.2,2290,6,31.1,0x0000,TRUE
199,03:19.0,303.2,59.2,36.2,2290,6,31.1,0x0000,TRUE
199,03:19.1,303.2,59.2,36.2,2288,4,31.3,0x0000,TRUE
199,03:19.2,303.2,59.2,36.2,2288,4,31.3,0x0000,TRUE
199,03:19.4,303.2,59.2,36.2,2288,4,31.3,0x0000,TRUE
199,03:19.5,303.2,59.2,36.2,2288,4,31.3,0x0000,TRUE
199,03:19.6,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
199,03:19.7,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
199,03:19.9,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
200,03:20.0,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
200,03:20.1,303.2,59.2,36.2,2292,8,31.3,0x0000,TRUE
200,03:20.3,303.2,59.2,36.2,2292,8,31.3,0x0000,TRUE
200,03:20.4,303.2,59.2,36.2,2292,8,31.3,0x0000,TRUE
200,03:20.5,303.2,59.2,36.2,2292,8,31.3,0x0000,TRUE
200,03:20.6,303.2,59.2,36.2,2292,5,31.3,0x0000,TRUE
200,03:20.7,303.2,59.2,36.2,2292,5,31.3,0x0000,TRUE
200,03:20.9,303.2,59.2,36.2,2292,5,31.3,0x0000,TRUE
201,03:21.0,303.2,59.2,36.2,2292,5,31.3,0x0000,TRUE
201,03:21.1,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
201,03:21.2,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
201,03:21.4,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
201,03:21.5,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
201,03:21.6,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
201,03:21.7,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
201,03:21.9,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
202,03:22.0,303.2,59.2,36.2,2290,6,31.4,0x0000,TRUE
202,03:22.1,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
202,03:22.2,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
202,03:22.4,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
202,03:22.5,303.2,59.2,36.2,2288,6,31.3,0x0000,TRUE
202,03:22.6,303.2,59.2,36.2,2290,8,31.3,0x0000,TRUE
202,03:22.7,303.2,59.2,36.2,2290,8,31.3,0x0000,TRUE
202,03:22.9,303.2,59.3,36.2,2290,8,31.3,0x0000,TRUE
203,03:23.0,303.5,59.3,36.2,2290,8,31.3,0x0000,TRUE
203,03:23.1,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
203,03:23.3,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
203,03:23.4,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
203,03:23.5,303.5,59.3,36.2,2290,6,31.4,0x0000,TRUE
203,03:23.6,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
203,03:23.7,303.5,59.3,36.2,2288,4,31.1,0x0000,TRUE
203,03:23.9,303.5,59.3,36.2,2288,4,31.1,0x0000,TRUE
204,03:24.0,303.5,59.3,36.2,2288,4,31.1,0x0000,TRUE
204,03:24.1,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.2,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.4,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.5,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.6,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.8,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
204,03:24.9,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.0,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.1,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.3,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.4,303.2,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.5,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
205,03:25.6,303.2,59.3,36.2,2290,6,31.1,0x0000,TRUE
205,03:25.7,303.5,59.3,36.2,2290,6,31.1,0x0000,TRUE
205,03:25.9,303.5,59.3,36.2,2290,6,31.1,0x0000,TRUE
206,03:26.0,303.5,59.3,36.2,2290,6,31.1,0x0000,TRUE
206,03:26.1,303.5,59.3,36.2,2286,6,31.1,0x0000,TRUE
206,03:26.2,303.5,59.3,36.2,2286,6,31.1,0x0000,TRUE
206,03:26.4,303.5,59.3,36.2,2286,6,31.1,0x0000,TRUE
206,03:26.5,303.5,59.3,36.2,2286,6,31.1,0x0000,TRUE
206,03:26.6,303.5,59.3,36.2,2288,8,31.3,0x0000,TRUE
206,03:26.7,303.5,59.3,36.2,2288,8,31.3,0x0000,TRUE
206,03:26.9,303.2,59.3,36.2,2288,8,31.3,0x0000,TRUE
207,03:27.0,303.5,59.3,36.2,2288,8,31.3,0x0000,TRUE
207,03:27.1,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
207,03:27.3,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
207,03:27.4,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
207,03:27.5,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
207,03:27.6,303.5,59.3,36.2,2288,8,31.1,0x0000,TRUE
207,03:27.7,303.5,59.3,36.2,2288,8,31.1,0x0000,TRUE
207,03:27.9,303.5,59.3,36.2,2288,8,31.1,0x0000,TRUE
208,03:28.0,303.5,59.3,36.2,2288,8,31.1,0x0000,TRUE
208,03:28.1,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
208,03:28.3,303.5,59.3,36.2,2288,4,31.3,0x0000,TRUE
208,03:28.4,303.8,59.3,36.2,2288,4,31.3,0x0000,TRUE
208,03:28.5,303.8,59.3,36.2,2288,4,31.3,0x0000,TRUE
208,03:28.6,303.8,59.3,36.2,2288,1,31.3,0x0000,TRUE
208,03:28.7,303.8,59.3,36.2,2288,1,31.3,0x0000,TRUE
208,03:28.9,303.8,59.3,36.2,2288,1,31.3,0x0000,TRUE
209,03:29.0,303.8,59.3,36.2,2288,1,31.3,0x0000,TRUE
209,03:29.1,303.8,59.3,36.2,2288,8,31.3,0x0000,TRUE
209,03:29.2,303.8,59.3,36.2,2288,8,31.3,0x0000,TRUE
209,03:29.4,303.8,59.3,36.2,2288,8,31.3,0x0000,TRUE
209,03:29.5,303.8,59.3,36.2,2288,8,31.3,0x0000,TRUE
209,03:29.6,303.8,59.3,36.2,2288,1,31.1,0x0000,TRUE
209,03:29.7,303.8,59.3,36.2,2288,1,31.1,0x0000,TRUE
209,03:29.9,303.8,59.3,36.2,2288,1,31.1,0x0000,TRUE
210,03:30.0,303.8,59.3,36.2,2288,1,31.1,0x0000,TRUE
210,03:30.1,303.8,59.3,36.2,2288,5,31.1,0x0000,TRUE
210,03:30.2,304.1,59.3,36.2,2288,5,31.1,0x0000,TRUE
210,03:30.4,303.8,59.3,36.2,2288,5,31.1,0x0000,TRUE
210,03:30.5,303.8,59.3,36.2,2288,5,31.1,0x0000,TRUE
210,03:30.6,303.8,59.3,36.2,2288,4,31.1,0x0000,TRUE
210,03:30.7,303.8,59.3,36.2,2288,4,31.1,0x0000,TRUE
210,03:30.9,303.8,59.3,36.2,2288,4,31.1,0x0000,TRUE
211,03:31.0,303.8,59.3,36.2,2288,4,31.1,0x0000,TRUE
211,03:31.1,303.8,59.3,36.2,2288,5,31.3,0x0000,TRUE
211,03:31.2,303.8,59.3,36.2,2288,5,31.3,0x0000,TRUE
211,03:31.4,303.8,59.3,36.2,2288,5,31.3,0x0000,TRUE
211,03:31.5,303.8,59.3,36.2,2288,5,31.3,0x0000,TRUE
211,03:31.6,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
211,03:31.8,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
211,03:31.9,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
212,03:32.0,303.5,59.3,36.2,2288,4,31.4,0x0000,TRUE
212,03:32.1,303.5,59.3,36.2,2288,0,31.3,0x0000,TRUE
212,03:32.3,303.5,59.3,36.2,2288,0,31.3,0x0000,TRUE
212,03:32.4,303.5,59.3,36.2,2288,0,31.3,0x0000,TRUE
212,03:32.5,303.5,59.3,36.2,2288,0,31.3,0x0000,TRUE
212,03:32.6,303.5,59.3,36.2,2288,4,31.1,0x0000,TRUE
212,03:32.7,303.5,59.3,36.2,2288,4,31.1,0x0000,TRUE
212,03:32.9,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
213,03:33.0,303.2,59.3,36.2,2288,4,31.1,0x0000,TRUE
213,03:33.1,303.5,59.3,36.2,2288,5,31.1,0x0000,TRUE
213,03:33.2,303.5,59.3,36.2,2288,5,31.1,0x0000,TRUE
213,03:33.4,303.2,59.3,36.2,2288,5,31.1,0x0000,TRUE
213,03:33.5,303.2,59.3,36.2,2288,5,31.1,0x0000,TRUE
213,03:33.6,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
213,03:33.7,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
213,03:33.9,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.0,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.1,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.3,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.4,303.2,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.5,302.9,59.3,36.2,2288,4,31.4,0x0000,TRUE
214,03:34.6,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
214,03:34.7,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
214,03:34.9,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
215,03:35.0,302.9,59.3,36.2,2290,7,31.3,0x0000,TRUE
215,03:35.1,302.9,59.3,36.2,2290,6,31.3,0x0000,TRUE
215,03:35.3,302.9,59.3,36.2,2290,6,31.3,0x0000,TRUE
215,03:35.4,302.9,59.3,36.2,2290,6,31.3,0x0000,TRUE
215,03:35.5,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
215,03:35.6,303.2,59.3,36.2,2288,6,31.3,0x0000,TRUE
215,03:35.7,303.2,59.3,36.2,2288,6,31.3,0x0000,TRUE
215,03:35.9,303.2,59.3,36.2,2288,6,31.3,0x0000,TRUE
216,03:36.0,303.2,59.3,36.2,2288,6,31.3,0x0000,TRUE
216,03:36.1,303.2,59.3,36.2,2290,8,31.3,0x0000,TRUE
216,03:36.2,303.2,59.3,36.2,2290,8,31.3,0x0000,TRUE
216,03:36.4,303.2,59.3,36.2,2290,8,31.3,0x0000,TRUE
216,03:36.5,303.2,59.3,36.2,2290,8,31.3,0x0000,TRUE
216,03:36.6,303.2,59.3,36.2,2290,6,31.3,0x0000,TRUE
216,03:36.7,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
216,03:36.9,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
217,03:37.0,303.5,59.3,36.2,2290,6,31.3,0x0000,TRUE
217,03:37.1,303.5,59.3,36.2,2288,6,31.3,0x0000,TRUE
217,03:37.3,303.5,59.3,36.2,2288,6,31.3,0x0000,TRUE
217,03:37.4,303.5,59.3,36.2,2288,6,31.3,0x0000,TRUE
